id,name,name__cy,name__en,name__nl,name__de,name__fr,name__sl,name__ast,name__ca,name__es,name__it,name__da,name__fi,name__sv,name__hu,name__pt,name__pl,name__cs,name__nb,name__pt_br,wikipedia__commons,wikipedia__cy,wikipedia__en,birth_date,gender,given_name,occupation,family_name,identifier__welsh_assembly,identifier__freebase,image,identifier__democracyclub,twitter,original_wikiname,name__ar,name__ru,name__sq,wikipedia__ar,website,identifier__VIAF,identifier__google_knowledge,name__eu,name__ja,name__br,name__arz,wikipedia__arz,wikipedia__br,wikipedia__ca,wikipedia__de,wikipedia__es,wikipedia__eu,wikipedia__fr,wikipedia__it,identifier__LCAuth,identifier__hansard,identifier__FAST,identifier__national_archives,identifier__rush,identifier__ISNI,identifier__ukparliamentid,identifier__goodreads,identifier__ne_se,identifier__TWFY,name__sco,name__zh,name__vi,name__gd,name__id,name__ga,name__gl,name__pcd,name__eo,name__oc,name__la,name__kw,name__bn,name__be_tarask,name__ko,wikipedia__enwikiquote,wikipedia__fi,wikipedia__ga,wikipedia__gl,wikipedia__kw,wikipedia__la,wikipedia__ruwikinews,wikipedia__sco,wikipedia__simple,wikipedia__vi,facebook,name__zh_hant,name__zh_cn,name__zh_hans,wikipedia__ru,name__tr,name__scn,name__ie,name__el,name__uk,name__sk,name__fo,name__kl,name__en_gb,name__nn,name__zh_hk,name__lt,wikipedia__cs,wikipedia__el,wikipedia__gd,wikipedia__hu,wikipedia__ie,wikipedia__ko,wikipedia__lt,wikipedia__pl,wikipedia__scn,wikipedia__tr,wikipedia__uk,wikipedia__zh,identifier__Britannica,identifier__NTA,identifier__BBC_things,name__fa,wikipedia__fa,email,name__dag,wikipedia__pt,death_date,name__en_ca,name__af,name__an,name__bar,name__co,name__de_at,name__de_ch,name__et,name__frp,name__fur,name__gsw,name__hr,name__ia,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pms,name__rm,name__ro,name__sc,name__sr_el,name__sw,name__vec,name__vls,name__vo,name__wa,name__wo,name__zu,wikipedia__sv,identifier__journalisted,identifier__current_hansard,identifier__publicwhip,identifier__bbc_democracy_live,identifier__ORCID,identifier__GND,name__ext,wikipedia__mg,wikipedia__oc,identifier__NPG,identifier__NNDB,name__he,wikipedia__cywikiquote,identifier__snac,identifier__Oxforddnb,name__lv,name__bs,name__sr,wikipedia__id,wikipedia__sl,identifier__BIBSYS,identifier__NUKAT,weblog,identifier__PACE,identifier__CSPAN,instagram,honorific_prefix,name__ig,wikipedia__igwikiquote,identifier__quora,wikipedia__ro,identifier__EuroparlMEP,name__vmf,name__az,name__te,wikipedia__az,wikipedia__nds,wikipedia__ms,wikipedia__nl,identifier__wikitree,name__zh_sg,name__zh_tw,name__wuu,name__yue,wikipedia__da,wikipedia__ja,wikipedia__wuu,wikipedia__zh_yue,identifier__WelshBiography,name__bm,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,identifier__snapchat
Q7155038,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,Pauline Jarman,,Pauline Jarman,Pauline Jarman,1945-12-15,female,Pauline,politician,Jarman,4561,/m/02r3cd6,,,,,,,Pauline Jarman,,,,,,,,,,,,,,,,,,,,,,,,,,,Pauline Jarman,寶蓮·賈曼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7172838,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Peter Black,Category:Peter Black,Peter Black (gwleidydd Seisnig),Peter Black (Welsh politician),1960-01-30,male,Peter,politician,Black,133,/m/073h96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Peter_Black_2011.jpg,,PeterBlackWales,,بيتر بلاك,Петер Блэк,,بيتر بلاك (سياسي),http://www.peter-black.net/,29672987,,,,,,,,,,,,,,n91118989,,,,,0000 0001 1440 6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Black,,,,,,,,,,,,,,,,291414435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140716254,,,,,,,,,,,,,,,10012697,n95001965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7175376,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,Peter Law,,Peter Law,Peter Law,1948-04-01,male,Peter,politician,Law,4394,/m/060qty,https://upload.wikimedia.org/wikipedia/commons/d/d6/Peterlaw.jpg,,,,بيتر لو,Питер Лоу,Peter Law,بيتر لو,,240188548,,,,,بيتر لو,بيتر لو,,,Peter Law (Politiker),,,,,,mr-peter-law,,,9470,,RlKKVBBa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170446581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Law-5769,,,,,,,,,,,,,,,,,
Q7176650,Peter Rogers,Peter Rogers,Peter Rogers,,Peter Rogers,Peter Rogers,,Peter Rogers,,Peter Rogers,,,,,,,,,,,,,Peter Rogers (politician),1940-01-02,male,Peter,politician,Rogers,4556,/m/02r3c60,https://upload.wikimedia.org/wikipedia/commons/1/15/Psr99.jpg,801,,,بيتر روجرز,Питер Роджерс,Peter Rogers,بيتر روجرز,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,পিটার রজার্স,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7182555,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,,Phil Williams,Phil Williams (Welsh politician),1939-01-11,male,Phil,politician,Williams,4397,/m/01kg5z,https://upload.wikimedia.org/wikipedia/commons/d/d9/Phil_Williams.png,,,,فيل وليامز,Фил Уильямс,Phil Williams,فيل وليامز (سياسي),,48954463,,Phil Williams,,Phil Williams,فيل وليامز,فيل وليامز (اكاديمى),,,,,,,,no2005014396,,,,,,,674752,,,Phil Williams,,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,Phil Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phil Williams,,,,,,,,,,,,,,,,,,فیل ویلیامز,,,,,2003-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q728167,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,Category:David Jones (UK politician),David Jones (gwleidydd Cymreig),David Jones (Clwyd West MP),1952-03-22,male,David,politician,Jones,4467,/m/062q_3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Official_portrait_of_Mr_David_Jones_crop_2.jpg,3151,voteDavidJones,,دايفيد جونز,Дэвид Джонс,,ديفيد جونز (سياسي بريطاني),http://www.davidjones-mp.com/,,,David Jones,デビッド・ジョーンズ,David Jones,دايفيد جونز,دايفيد جونز (مدون من المملكه المتحده),,,,,,David Jones (homme politique),,,mr-david-jones-2,,,9486,,wr73COQ7,,,11506,David Jones,大衛·瓊斯,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,,,ডেভিড জোন্স,,데이비드 존스,,,,,,,,,,,,,,,"Джонс, Дэвид Иан",,David Jones,David Jones,,,David Jones,,,David Jones,David Jones,鍾仕維,,,,,,,,,David Jones (polityk),,,,大衛·瓊斯 (政治人物),,,,دیوید جونز,,,,,,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones,David Jones (politiker),david-jones,4792,David_Jones,31694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7301733,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Rebecca Evans,Category:Rebecca Evans,Rebecca Evans (gwleidydd),Rebecca Evans (politician),1976-08-02,female,Rebecca,politician,Evans,375,/m/0lqh9n5,https://upload.wikimedia.org/wikipedia/commons/6/68/Rebecca_Evans_-_National_Assembly_for_Wales.jpg,9202,RebeccaEvansAM,,ريبيكا إيفانز,Ревекка Эванс,Rebecca Evans,ريبيكا إيفانز,,,,,,,,,,,,,,,Rebecca Evans (politica),,,,,,,,,,,Rebecca Evans,雷貝嘉·埃文斯,,,,,,,,Rebecca Evans,,,রেবেকা ইভান্স,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7321239,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,,Rhodri Glyn Thomas,Rhodri Glyn Thomas,1953-04-11,male,Rhodri,politician,Thomas,181,/m/05cx1n,https://upload.wikimedia.org/wikipedia/commons/3/33/Rhodri_glyn_thomas.jpg,,RhodriGlynPlaid,,,,,,,,,Rhodri Glyn Thomas,ロドリー・グリン・トーマス,Rhodri Glyn Thomas,,,,,,,,,,,,,,,,,,,,Rhodri Glyn Thomas,,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,Rhodri Glyn Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhodri Glyn Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7325461,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,Richard Edwards,,,,Richard Edwards (Welsh politician),1956-08-25,male,Richard,politician,Edwards,4519,/m/02r3ck0,"https://upload.wikimedia.org/wikipedia/commons/e/e9/Richard_Edwards,_former_Labour_AM.jpg",,,,ريتشارد إدواردز,,Richard Edwards,ريتشارد إدواردز (سياسي ويلزي),,39544969,,,,,,,,,,,,,,nb2003014061,,,,,0000 0001 2278 588X,,,,,,,,,,,,,,,,,রিচার্ড এডওয়ার্ডস,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106924923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n2003033557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7356340,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,Rod Richards,,Rod Richards,Rod Richards,1947-03-12,male,Rod,politician,Richards,4462,/m/0clj12,https://upload.wikimedia.org/wikipedia/commons/b/bb/Rodrogers1999.jpg,,,,رود ريتشاردز,Род Ричардс,Rod Richards,رود ريتشاردز,,,,,,,رود ريتشاردز,رود ريتشاردز,,,,,,Rod Richards,,,mr-rod-richards,,,7289,,mRDdv4j2,,,,,羅德·理查,,,,,,,,,,,,,로드 리처즈,,,,,,,,,Rod Richards,,,,,,,Rod Richards,,,,,,,,,,,,,,,,,,,,,Rod Richards,,,,,,,,,,,2019-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7368324,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Rosemary Butler,Category:Rosemary Butler,Rosemary Butler,Rosemary Butler (politician),1943-01-21,female,Rosemary,politician,Butler,136,/m/02q_fw3,https://upload.wikimedia.org/wikipedia/commons/9/9e/Rosemary_Butler_-_National_Assembly_for_Wales.jpg,,RosemaryButler,,,Розмари Батлер,,,,,,,ローズマリー・バトラー,,,,,,,,,,Rosemary Butler,,,,,,,,,,,,羅斯瑪麗·巴特勒,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7381514,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Russell George,Category:Russell George,Russell George,Russell George (Welsh politician),1974,male,Russell,politician,George,303,/m/0gmf0n5,https://upload.wikimedia.org/wikipedia/commons/4/4c/Russell_George.jpg,9268,russ_george,,راسيل جورج,Рассел Джордж,,راسيل جورج,http://www.russellgeorge.com,,,,,,,,,,,,,,,,,,,,,,,,,Russell George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7417378,Sandy Mewies,Sandy Mewies,Sandy Mewies,,Sandy Mewies,Sandy Mewies,,Sandy Mewies,,Sandy Mewies,,,,,,,,,,,,Sandy Mewies,Sandy Mewies,1950-02-19,female,Sandy,politician,Mewies,170,/m/02r2mqh,https://upload.wikimedia.org/wikipedia/commons/7/79/Sandy_Mewies.jpg,,SandyMewies1,,,,Sandy Mewies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7634083,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Sue Essex,Category:Sue Essex,Sue Essex,Sue Essex,1945-08-29,female,Sue,politician,Essex,1179,/m/05gqrj,https://upload.wikimedia.org/wikipedia/commons/3/39/Sue_Essex_(cropped).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sue Essex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7651414,Suzy Davies,Suzy Davies,Suzy Davies,Suzy Davies,Suzy Davies,Suzy Davies,,Suzy Davies,,Suzy Davies,,,,,,,,,,,Category:Suzy Davies,Suzy Davies,Suzy Davies,1963,female,Suzy,politician,Davies,541,/m/0gmftj2,https://upload.wikimedia.org/wikipedia/commons/e/ea/Suzy_Davies.jpg,1473,suzydaviesam,,,,Suzy Davies,,http://www.suzydaviesam.com/,,,,,,,,,,,,,,,,,,,,,,,,,,蘇茜·戴維斯,,,,Suzy Davies,,,,,,,,,,,,,,,,,,,,SuzyDaviesWales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7681863,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Tamsin Dunwoody,Category:Tamsin Dunwoody,,Tamsin Dunwoody,1958-09-03,female,Tamsin,politician,Dunwoody,4587,/m/01g6ws,https://upload.wikimedia.org/wikipedia/commons/0/0a/Tamsin_Dunwoody.JPG,,,,,,Tamsin Dunwoody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamsin Dunwoody,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7816884,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,Tom Middlehurst,,Tom Middlehurst,Tom Middlehurst,1936-06-25,male,Tom,politician,Middlehurst,4389,/m/02r3jsg,"https://upload.wikimedia.org/wikipedia/commons/7/78/Tom_Middlehurst,_1999.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7843996,Trish Law,Trish Law,Trish Law,,Trish Law,Trish Law,,Trish Law,Trish Law,Trish Law,,,,,,Trish Law,,,,Trish Law,,Trish Law,Trish Law,1954-03-17,female,Trish,politician,Law,4438,/m/0f3rj7,https://upload.wikimedia.org/wikipedia/commons/1/15/Trish_Law_AM_2007.jpg,,,,,,Trish Law,,,,,Trish Law,,Trish Law,,,,,,,,,,,,,,,,,,,,Trish Law,,Trish Law,Trish Law,Trish Law,Trish Law,Trish Law,Trish Law,Trish Law,Trish Law,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7909090,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Val Feld,Category:Val Feld,Val Feld,Val Feld,1947-10-29,female,Val,politician,Feld,4533,/m/026z1n1,https://upload.wikimedia.org/wikipedia/commons/3/3a/Val_Feld.png,,,,,,Val Feld,,,,,,,,,,,,,,,,,,,,F72547,,,,,,,,,,,,,Val Feld,,,Val Feld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s10-FELD-ANN-1947,,,,,,,,
Q7909111,Val Lloyd,Valerie Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,Val Lloyd,,Valerie Lloyd,Val Lloyd,1943-11-16,female,Valerie,politician,Lloyd,4447,/m/02r3hj7,https://upload.wikimedia.org/wikipedia/commons/f/f0/Val_Lloyd.jpg,,,,,Валери Ллойд,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7917285,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Vaughan Gething,Category:Vaughan Gething,Vaughan Gething,Vaughan Gething,1974-03-15,male,Vaughan,lawyer,Gething,249,/m/0gtx9kv,https://upload.wikimedia.org/wikipedia/commons/1/1a/Vaughan_Gething.jpg,8073,VaughanGething,,,,Vaughan Gething,,https://www.vaughangething.wales/,,,,,,ڤاوجان جيثينج,ڤاوجان جيثينج,,,Vaughan Gething,,,,,,,,,,,,,,,,禾根·基興,,,,,,,,,,,,,,,,,,,,,,,,vaughan.gethingassembly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355f31c8-4367-438b-a5db-3b984b6a94b4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7922414,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Veronica German,Category:Veronica German,Veronica German,Veronica German,1957-02-12,female,Veronica,politician,German,149,/m/0ch4dyl,https://upload.wikimedia.org/wikipedia/commons/9/96/Veronica_German_2010.jpg,4895,veronicakgerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8010078,William Graham,William Graham,William Graham,William Graham,William Graham,William Graham,,William Graham,William Graham,William Graham,,,,,,,,,,,,William Graham,William Graham (Welsh politician),1949-11-18,male,William,politician,Graham,151,/m/0285dlf,https://upload.wikimedia.org/wikipedia/commons/c/cc/William_Graham_-_National_Assembly_for_Wales.jpg,,WilliamGrahamAM,,ويليام غراهام,Уильям Грэм,William Graham,ويليام غراهام (سياسي ويلزي),http://www.williamgrahamam.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,উইলিয়াম গ্রাহাম,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q8017036,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,William Powell,,Category:William Powell (Welsh politician),,William Powell (Liberal Democrat politician),,male,William,politician,Powell,378,/m/0gttkws,https://upload.wikimedia.org/wikipedia/commons/f/f8/William_Powell_-_National_Assembly_for_Wales.jpg,8078,WmPowell2016,,ويليام باول,Уильям Пауэлл,William Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,William Powell,,,,,,,,William Powell,,,,উইলিয়াম পাওয়েল,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
