id,name,name__en,name__gd,name__ja,name__nl,name__bn,name__es,name__ast,name__sco,name__sl,wikipedia__en,wikipedia__gd,wikipedia__sco,occupation,gender,given_name,image,twitter,family_name,identifier__democracyclub,original_wikiname,name__de,name__fr,name__nb,name__da,name__nn,name__sv,name__hu,name__ru,name__ca,wikipedia__commons,wikipedia__de,birth_date,name__it,identifier__hansard,identifier__freebase,identifier__rush,name__ar,wikipedia__ar,name__tr,name__zh,wikipedia__tr,name__az,wikipedia__az,wikipedia__ca,name__ga,wikipedia__ga,identifier__snac,name__cy,name__zh_hant,name__zh_cn,name__zh_hans,wikipedia__es,identifier__VIAF,identifier__LCAuth,death_date,identifier__FAST,identifier__ISNI,identifier__Oxforddnb,identifier__national_archives,name__fa,name__nds,name__en_ca,name__en_gb,wikipedia__fr,website,wikipedia__hu,name__af,name__an,name__bar,name__br,name__co,name__cs,name__de_at,name__de_ch,name__eo,name__et,name__eu,name__fi,name__frp,name__fur,name__gl,name__gsw,name__hr,name__ia,name__id,name__ie,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__oc,name__pcd,name__pl,name__pms,name__pt,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sk,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,identifier__parliamentDOTuk,identifier__ukparliamentid,name__he,name__la,name__mk,name__el,name__uk,name__yue,name__fy,name__ko,name__ka,name__zh_hk,name__zh_mo,name__zh_my,name__zh_sg,name__zh_tw,name__eml,name__or,name__hy,name__te,wikipedia__af,wikipedia__bar,wikipedia__br,wikipedia__cs,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__eml,wikipedia__enwikinews,wikipedia__enwikiquote,wikipedia__eo,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__fy,wikipedia__gl,wikipedia__he,wikipedia__id,wikipedia__ie,wikipedia__is,wikipedia__it,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__nl,wikipedia__nlwikinews,wikipedia__no,wikipedia__oc,wikipedia__pl,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__ruwikinews,wikipedia__simple,wikipedia__sv,wikipedia__te,wikipedia__uk,wikipedia__zh_yue,wikipedia__zh,identifier__GND,identifier__guardian_topic,identifier__ne_se,identifier__BBC_things,identifier__quora,identifier__Britannica,identifier__GTAA,name__bm,name__frc,name__jam,name__kab,name__lt,name__lv,name__pap,name__prg,name__rgn,name__vmf,name__azb,wikipedia__azb,facebook,wikipedia__mg,identifier__publicwhip,identifier__TWFY,identifier__NPG,name__fo,name__kl,name__kn,identifier__EuroparlMEP,identifier__wikitree,identifier__google_knowledge,identifier__bbc_democracy_live,honorific_prefix,identifier__NTA,noble_title,name__sh,name__bg,name__be,name__be_tarask,name__ext,wikipedia__an,wikipedia__be_x_old,wikipedia__be,wikipedia__bewikiquote,wikipedia__bg,wikipedia__cawikiquote,wikipedia__eowikinews,wikipedia__sh,wikipedia__vi,identifier__PACE,name__sr_ec,name__sr,wikipedia__sr,wikipedia__hy,name__ty,identifier__NNDB,identifier__BIBSYS,identifier__NUKAT,name__qu,wikipedia__ast,wikipedia__io,wikipedia__qu,wikipedia__ms,identifier__current_hansard,identifier__journalisted,name__sq,name__ta,wikipedia__ta,name__ang,name__nys,wikipedia__bat_smg,wikipedia__itwikiquote,name__sgs,wikipedia__ia,name__arz,wikipedia__arz,wikipedia__kw,name__kw,identifier__NLP,wikipedia__th,name__th,instagram,identifier__youtube,name__no,wikipedia__wuu,name__wuu,wikipedia__fo
Q544089,Sarah Boyack,Sarah Boyack,Sarah Boyack,サラ・ボヤック,Sarah Boyack,,Sarah Boyack,Sarah Boyack,Sarah Boyack,Sarah Boyack,Sarah Boyack,Sarah Boyack,,politician,female,Sarah,https://upload.wikimedia.org/wikipedia/commons/8/8c/Sarah_Boyack_MSP.jpg,,Boyack,,Sarah Boyack,Sarah Boyack,Sarah Boyack,Sarah Boyack,Sarah Boyack,Sarah Boyack,Sarah Boyack,Sarah Boyack,,Sarah Boyack,Category:Sarah Boyack,Sarah Boyack,1961-05-16,Sarah Boyack,,/m/04x0ld,,,,,,,,,,,,,,,,,,,,,,,,,سارا بویاک,,,,Sarah Boyack,http://www.sarahboyack.com/,,,,,,,Sarah Boyack,,,,,,Sarah Boyack,,,,,,,,,,,,,,,,,,,,,,,Sarah Boyack,,Sarah Boyack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,سارا بویاک,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544483,Angus MacDonald,Angus MacDonald,Aonghas Dòmhnallach,,Angus MacDonald,,Angus MacDonald,Angus MacDonald,Angus MacDonald,Angus MacDonald,Angus MacDonald (politician),Aonghas Dòmhnallach,Angus MacDonald (politeecian),politician,male,Angus,https://upload.wikimedia.org/wikipedia/commons/f/fa/AngusMacDonaldMSP20110510.JPG,Angus4FalkirkE,MacDonald,7530,Angus MacDonald (politician),Angus MacDonald,Angus MacDonald,Angus MacDonald,Angus MacDonald,Angus MacDonald,Angus MacDonald,Angus MacDonald,,Angus MacDonald,,Angus MacDonald (Politiker),1963-10-11,Angus MacDonald,,/m/0h4x9x,,بيتر ماكدونالد,بيتر ماكدونالد (سياسي بريطاني، مواليد 1963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angus MacDonald,,,,,,Angus MacDonald,,,,,,,,,,,,,,,,,,,,,,,Angus MacDonald,,Angus MacDonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544484,Angus MacKay,Angus MacKay,,,Angus MacKay,,Angus MacKay,Angus MacKay,,Angus MacKay,Angus MacKay (Scottish politician),,,politician,male,Angus,https://upload.wikimedia.org/wikipedia/commons/b/b3/Angus_MacKay.jpg,,MacKay,,Angus MacKay (Scottish politician),Angus MacKay,Angus MacKay,Angus MacKay,Angus MacKay,,Angus MacKay,Angus MacKay,Энгус Маккэй,Angus MacKay,,Angus MacKay (Politiker),1964-01,Angus MacKay,,/m/0blchm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Angus MacKay,,,,,,Angus MacKay,,,,,,,,,,,,,,,,,,,,,,,Angus MacKay,,Angus MacKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544698,Johann Lamont,Johann Lamont,Seonag NicLaomainn,,Johann Lamont,,Johann Lamont,Johann Lamont,,Johann Lamont,Johann Lamont,Seonag NicLaomainn,,politician,female,Johann,https://upload.wikimedia.org/wikipedia/commons/5/59/JohannLamontMSPgreenjacket.jpg,JohannLamont,Lamont,7642,Johann Lamont,Johann Lamont,Johann Lamont,Johann Lamont,Johann Lamont,Johann Lamont,Johann Lamont,Johann Lamont,,Johann Lamont,,Johann Lamont,1957-07-11,Johann Lamont,,/m/04x0q0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Johann Lamont,,,,,,,,Johann Lamont,,,,,,Johann Lamont,,,,,,,,,,,,,,,,,,,,,,,Johann Lamont,,Johann Lamont,,,,,,Johann Lamont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544715,Cathie Craigie,Cathie Craigie,Cathie Craigie,,Cathie Craigie,,Cathie Craigie,Cathie Craigie,,Cathie Craigie,Cathie Craigie,Cathie Craigie,,politician,female,Cathie,https://upload.wikimedia.org/wikipedia/commons/4/4b/Cathy_Craigie.jpg,,Craigie,,Cathie Craigie,Cathie Craigie,Cathie Craigie,Cathie Craigie,Cathie Craigie,,Cathie Craigie,Cathie Craigie,,Cathie Craigie,Category:Cathie Craigie,Cathie Craigie,1954-04-14,Cathie Craigie,,/m/08wm19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathie Craigie,,,,,,Cathie Craigie,,,,,,,,,,,,,,,,,,,,,,,Cathie Craigie,,Cathie Craigie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544729,Jackie Baillie,Jackie Baillie,Jackie Baillie,ジャッキー・ベイリー,Jackie Baillie,,Jackie Baillie,Jackie Baillie,Jackie Baillie,Jackie Baillie,Jackie Baillie,Jackie Baillie,,politician,female,Jackie,https://upload.wikimedia.org/wikipedia/commons/d/d3/MSPLocalAdviceSurgeryJB-1.JPG,jackiebmsp,Baillie,7491,Jackie Baillie,Jackie Baillie,Jackie Baillie,Jackie Baillie,Jackie Baillie,,Jackie Baillie,Jackie Baillie,,Jackie Baillie,Category:Jackie Baillie,Jackie Baillie,1964-01-15,Jackie Baillie,,/m/054lvm,,جاكي بيلي,جاكي بيلي,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackie Baillie,,,,,,Jackie Baillie,,,,,,Jackie Baillie,,,,,,,,,,,,,,,,,,,,,,,Jackie Baillie,,Jackie Baillie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544742,Annabel Goldie,Annabel Goldie,Annabel Goldie,アナベル・ゴールディー,Annabel Goldie,,Annabel Goldie,Annabel Goldie,,Annabel Goldie,Annabel Goldie,Annabel Goldie,,politician,female,Annabel,https://upload.wikimedia.org/wikipedia/commons/5/5a/AnnabelGoldieMSP20110510.JPG,,Goldie,,Annabel Goldie,Annabel Goldie,Annabel Goldie,Annabel Goldie,Annabel Goldie,Annabel Goldie,Annabel Goldie,Annabel Goldie,,Annabel Goldie,Category:Annabel Goldie,Annabel Goldie,1950-02-27,Annabel Goldie,,/m/08s2sn,,,,,安娜貝爾·戈爾迪,,,,,,,,,,,,,,,,,,,,,,,,Annabel Goldie,,,,,,,,Annabel Goldie,,,,,,Annabel Goldie,,,,,,,,,,,,,,,,,,,,,,,Annabel Goldie,,Annabel Goldie,,,,,,,,,,,,,,,,lords/baroness-goldie/4306,iGyV1uk1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annabel Goldie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544755,Susan Deacon,Susan Deacon,Susan Deacon,,Susan Deacon,,Susan Deacon,Susan Deacon,,Susan Deacon,Susan Deacon,Susan Deacon,,politician,female,Susan,https://upload.wikimedia.org/wikipedia/commons/d/dc/Susan_Deacon.jpg,,Deacon,,Susan Deacon,Susan Deacon,Susan Deacon,Susan Deacon,Susan Deacon,,Susan Deacon,Susan Deacon,,Susan Deacon,,Susan Deacon,1964-02-02,Susan Deacon,,/m/057nlz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Susan Deacon,,,,,,Susan Deacon,,,,,,,,,,,,,,,,,,,,,,,Susan Deacon,,Susan Deacon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q559022,Fergus Ewing,Fergus Ewing,Fearghas Ewing,,Fergus Ewing,,Fergus Ewing,Fergus Ewing,Fergus Ewing,Fergus Ewing,Fergus Ewing,Fearghas Ewing,Fergus Ewing,politician,male,Fergus,,FergusEwingMSP,Ewing,8584,Fergus Ewing,Fergus Ewing,Fergus Ewing,Fergus Ewing,Fergus Ewing,,Fergus Ewing,Fergus Ewing,,Fergus Ewing,Category:Fergus Ewing,Fergus Ewing,1957-09-23,Fergus Ewing,,/m/01vm5d,,فيرغوس إيوينغ,فيرغوس إيوينغ,Fergus Ewing,費格斯·愛溫,Fergus Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fergus Ewing,,,,,,Fergus Ewing,,,,,,,,,,,,,,,,,,,,,,,Fergus Ewing,,Fergus Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q559046,Alex Fergusson,Alex Fergusson,Ailig MacFhearghais,,Alex Fergusson,,Alex Fergusson,Alex Fergusson,,Alex Fergusson,Alex Fergusson (politician),Ailig MacFhearghais,,politician,male,Alex,https://upload.wikimedia.org/wikipedia/commons/7/7d/AlexFergussonMSP20110511.jpg,,Fergusson,,Alex Fergusson (politician),Alex Fergusson,Alex Fergusson,Alex Fergusson,Alex Fergusson,,Alex Fergusson,Alex Fergusson,,Alex Fergusson,Category:Alex Fergusson (politician),Alex Fergusson (Politiker),1949-04-08,Alex Fergusson,,/m/0b11rn,,,,Alex Fergusson,亞歷克斯·弗格森,Alex Fergusson,,,,,,,Alex Fergusson,,,,,,,2018-07-31,,,,,,,,,Alex Fergusson (homme politique),,,,,,,,Alex Fergusson,,,,,,Alex Fergusson,,,,,,,,,,,,,,,,,,,,,,,Alex Fergusson,,Alex Fergusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Fergusson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Fergusson (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Right Honourable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Fergusson,,,,,,,,,,,,,,,,,,,,,
Q559391,Bruce Crawford,Bruce Crawford,Brus Crawford,,Bruce Crawford,,Bruce Crawford,Bruce Crawford,Bruce Crawford,Bruce Crawford,Bruce Crawford,Brus Crawford,Bruce Crawford,politician,male,Bruce,,RHBruceCrawford,Crawford,9023,Bruce Crawford,Bruce Crawford,Bruce Crawford,Bruce Crawford,Bruce Crawford,,Bruce Crawford,Bruce Crawford,Брюс Крофорд,Bruce Crawford,Category:Bruce Crawford,Bruce Crawford,1955-02-16,Bruce Crawford,,/m/02p8kt,,بروس كروفورد,بروس كروفورد (سياسي),,,,,,,Brus Crawford,Brus Crawford,w6cp05dk,,,,,,,,,,,,,,,,,,,,,,,,,Bruce Crawford,,,,,,Bruce Crawford,,,,,,,,,,,,,,,,,,,,,,,Bruce Crawford,,Bruce Crawford,,,,,,,,,,,,,,,,,,ברוס קרופורד,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q559613,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,,Stewart Stevenson,,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,politician,male,Stewart,https://upload.wikimedia.org/wikipedia/commons/1/15/StewartStevensonMSP20110510.JPG,zsstevens,Stevenson,9092,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,Stewart Stevenson,,Stewart Stevenson,Stewart Stevenson,,Stewart Stevenson,Category:Stewart Stevenson,Stewart Stevenson,1946-10-15,Stewart Stevenson,,/m/020h93,,ستيوارت ستيفنسون,ستيوارت ستيفنسون,Stewart Stevenson,斯图尔特·史蒂文森,Stewart Stevenson,,,Stewart Stevenson,,,,,斯圖爾特·史蒂文森,斯图尔特·史蒂文森,斯图尔特·史蒂文森,,,,,,,,,,,,,,,,,,,,,Stewart Stevenson,,,,,,Stewart Stevenson,,,,,,,,,,,,,,,Stewart Stevenson,,,,,,,,Stewart Stevenson,,Stewart Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stewartstevenson4msp,Stewart Stevenson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stewart Stevenson,,,,,,,,,,,,,,,,,,,,,
Q559634,Alasdair Allan,Alasdair Allan,Alasdair Allan,,Alasdair Allan,,Alasdair Allan,Alasdair Allan,Alasdair Allan,Alasdair Allan,Alasdair Allan,Alasdair Allan,Alasdair Allan,politician,male,Alasdair,https://upload.wikimedia.org/wikipedia/commons/5/5c/AlasdairAllanMSP20120530.jpg,alasdairallan,Allan,8697,Alasdair Allan,Alasdair Allan,Alasdair Allan,Alasdair Allan,Alasdair Allan,,Alasdair Allan,Alasdair Allan,,Alasdair Allan,Category:Alasdair Allan,Alasdair Allan,1971-05-06,Alasdair Allan,,/m/027bqf6,,,,,,,,,,,,,,,,,,3047149235092876690004,,,,,,,,,,,,,,,,,,,Alasdair Allan,,,,,,Alasdair Allan,,,,,,,,,,,,,,,,,,,,,,,Alasdair Allan,,Alasdair Allan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q564093,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,,Annabelle Ewing,,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,politician,female,Annabelle,https://upload.wikimedia.org/wikipedia/commons/a/a6/AnnabelleEwingMSP20110510.JPG,aewingmsp,Ewing,2713,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,Annabelle Ewing,,Annabelle Ewing,Annabelle Ewing,,Annabelle Ewing,Category:Annabelle Ewing,Annabelle Ewing,1960-08-20,Annabelle Ewing,ms-annabelle-ewing,/m/025z8s,4172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.snp-annabelle-ewing.org/,,,,,,,Annabelle Ewing,,,,,,Annabelle Ewing,,,,,,,,,,,,,,,,,,,,,,,Annabelle Ewing,,Annabelle Ewing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Annabelle Ewing,,,,,,,,,انابيل اوينج,انابيل اوينج,,,,,,,,,,,
Q570298,Brian Adam,Brian Adam,,,Brian Adam,,Brian Adam,Brian Adam,Brian Adam,Brian Adam,Brian Adam,,Brian Adam,politician,male,Brian,https://upload.wikimedia.org/wikipedia/commons/a/a3/BrianAdamMSP20070509.jpg,,Adam,,Brian Adam,Brian Adam,Brian Adam,Brian Adam,Brian Adam,Brian Adam,Brian Adam,Brian Adam,,Brian Adam,,Brian Adam,1948-06-10,Brian Adam,,/m/02dnkr,,برايان آدم,برايان آدم,,,,,,,,,,Brian Adam,,,,,,,2013-04-25,,,,,برایان آدام,,,,,http://www.brianadammsp.blogspot.com/,,,,,,,Brian Adam,,,,,,Brian Adam,,,,,,,,,,,,,,,,,,,,,,,Brian Adam,,Brian Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brian Adam,,,,,,,,,,,,,,,,,,,,,
Q5931093,Hugh Henry,Hugh Henry,,,Hugh Henry,,Hugh Henry,Hugh Henry,,Hugh Henry,Hugh Henry,,,politician,male,Hugh,https://upload.wikimedia.org/wikipedia/commons/a/a0/HughHenryMSP20110510.JPG,,Henry,,Hugh Henry,Hugh Henry,Hugh Henry,Hugh Henry,Hugh Henry,,Hugh Henry,Hugh Henry,,Hugh Henry,,Hugh Henry,1952-02-12,Hugh Henry,,/m/05qwpp,,هيو هنري,هيو هنري,,,,,,,,,,,,,,,,,,,,,,هیو هنری,,,,,,,,,,,,Hugh Henry,,,,,,Hugh Henry,,,,,,,,,,,,,,,,,,,,,,,Hugh Henry,,Hugh Henry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q644208,Liz Smith,Liz Smith,Ealasaid Nic a' Ghobhainn,,Elizabeth Smith,লিজ স্মিথ,Elizabeth Smith,,Liz Smith,Liz Smith,Liz Smith (politician),Ealasaid Nic a' Ghobhainn,,politician,female,Elizabeth,https://upload.wikimedia.org/wikipedia/commons/d/d5/ElizabethSmithMSP20110508.JPG,MspLiz,Smith,9200,Liz Smith (politician),Elizabeth Smith,Elizabeth Smith,Liz Smith,Liz Smith,,Liz Smith,Elizabeth Smith,Элизабет Смит,Elizabeth Smith,,Elizabeth Smith (Politikerin),1960-02-27,Liz Smith,,/m/02r084c,,إليزابيث سميث,ليز سميث (لاعبة كريكت),,,,,,,,,,,,,,,,,,,,,,الیزابت اسمیت,,Liz Smith,Liz Smith,,,,,,,,,Liz Smith,,Elizabeth Smith,,,,Liz Smith,,,,,,,,,,,,,,,,,,,,,,,Liz Smith,,Liz Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ಲಿಜ್ ಸ್ಮಿತ್,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liz Smith,,,,,,,,,اليزابيث سميث,اليزابيث سميث,,,,,,,,,,,
Q662910,Alasdair Morgan,Alasdair Morgan,,アラスデア・モーガン,Alasdair Morgan,,Alasdair Morgan,Alasdair Morgan,,Alasdair Morgan,Alasdair Morgan,,,politician,male,Alasdair,,,Morgan,,Alasdair Morgan,Alasdair Morgan,Alasdair Morgan,Alasdair Morgan,Alasdair Morgan,,Alasdair Morgan,Alasdair Morgan,,Alasdair Morgan,,Alasdair Morgan,1945-04-21,Alasdair Morgan,mr-alasdair-morgan,/m/02lb0y,514,,,,阿拉斯代尔·摩根,,,,,,,,,阿拉斯代爾·摩根,阿拉斯代尔·摩根,阿拉斯代尔·摩根,,,,,,,,,,,,,,,,,,,,,Alasdair Morgan,,,,,,Alasdair Morgan,,,,,,,,,,,,,,,,,,,,,,,Alasdair Morgan,,Alasdair Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,الاسداير مورجان,الاسداير مورجان,,,,,,,,,,,
Q66825436,Beatrice Wishart,Beatrice Wishart,Beatrice Wishart,,Beatrice Wishart,,Beatrice Wishart,Beatrice Wishart,Beatrice Wishart,,Beatrice Wishart,Beatrice Wishart,,politician,female,Beatrice,https://upload.wikimedia.org/wikipedia/commons/2/26/Beatrice_Wishart_MSP.jpg,beatricewishart,Wishart,21012,Beatrice Wishart,Beatrice Wishart,,,,,,,,,,Beatrice Wishart,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/11hdtb3mfs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q727460,Cathy Jamieson,Cathy Jamieson,,,Cathy Jamieson,,Cathy Jamieson,Cathy Jamieson,,Cathy Jamieson,Cathy Jamieson,,,politician,female,Cathy,https://upload.wikimedia.org/wikipedia/commons/0/07/Cathy_Jamieson.jpg,,Jamieson,2077,Cathy Jamieson,Cathy Jamieson,Cathy Jamieson,Cathy Jamieson,Cathy Jamieson,,Cathy Jamieson,Cathy Jamieson,,Cathy Jamieson,Category:Cathy Jamieson,Cathy Jamieson,1956-11-03,Cathy Jamieson,,/m/05cqsf,10108,,,,嘉霏·翠薇信,,,,,,,,,,,,,,,,,,,,,,Cathy Jamieson,Cathy Jamieson,,,,,,,,,Cathy Jamieson,,Cathy Jamieson,,,,Cathy Jamieson,,,,,,,,,,,,,,,,,,,,,,,Cathy Jamieson,,Cathy Jamieson,,,,,,,,,,,,,,,,commons/cathy-jamieson/4011,Bl3fbwZR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cathy_Jamieson,24726,,,,,,,,32645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1152,,,,,,,,,,,كاثى چيمسون,كاثى چيمسون,,,,,,,,,,,
Q744632,Claire Baker,Claire Baker,Claire Baker,,Claire Baker,,Claire Baker,Claire Baker,Claire Baker,Claire Baker,Claire Baker,Claire Baker,,politician,female,Claire,https://upload.wikimedia.org/wikipedia/commons/7/79/ClaireBakerMSPPortrait.jpg,ClaireBakerMSP,Baker,9178,Claire Baker,Claire Brennan-Baker,Claire Baker,Claire Baker,Claire Baker,,Claire Baker,Claire Baker,,Claire Baker,Category:Claire Baker,Claire Brennan-Baker,1971-03-04,Claire Baker,,/m/02r33lf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Claire Baker,,,,,,Claire Baker,,,,,,,,,,,,,,,,,,,,,,,Claire Baker,,Claire Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
